layers,lr,batch,val_acc,error,time_s,co2_kg
"(128,)",0.005,256,0.7880658436213992,0.2119341563786008,0.24332880973815918,1.8637034496432465e-06
"(128,)",0.01,16,0.8065843621399177,0.1934156378600823,0.9023828506469727,2.9452181377881335e-06
"(128,)",0.01,32,0.7932098765432098,0.20679012345679015,0.544327974319458,2.381706677985073e-06
"(128,)",0.01,64,0.7932098765432098,0.20679012345679015,0.37444591522216797,2.0680976364644367e-06
"(128,)",0.01,128,0.7901234567901234,0.2098765432098766,0.2847890853881836,1.92052293440456e-06
"(128,)",0.01,256,0.7921810699588477,0.20781893004115226,0.23970413208007812,1.8929649627304313e-06
"(128,)",0.05,16,0.7685185185185185,0.2314814814814815,0.8652493953704834,2.8657391002214833e-06
"(128,)",0.05,32,0.772633744855967,0.22736625514403297,0.5087606906890869,2.308872112322003e-06
"(128,)",0.05,64,0.7788065843621399,0.2211934156378601,0.30449962615966797,1.975070921081846e-06
"(128,)",0.05,128,0.7890946502057613,0.2109053497942387,0.2385706901550293,1.8861924452881782e-06
"(128,)",0.05,256,0.7818930041152263,0.21810699588477367,0.20215082168579102,1.8091862232570047e-06
"(256,)",0.0001,16,0.7860082304526749,0.21399176954732513,1.2443130016326904,3.489969725301106e-06
"(256,)",0.0001,32,0.7829218106995884,0.21707818930041156,0.7963852882385254,2.778500073437767e-06
"(256,)",0.0001,64,0.7705761316872428,0.22942386831275718,0.5870354175567627,2.4407617851689854e-06
"(256,)",0.0001,128,0.7674897119341564,0.23251028806584362,0.4689011573791504,2.2634204226732116e-06
"(256,)",0.0001,256,0.742798353909465,0.257201646090535,0.5062005519866943,2.300860630974196e-06
"(256,)",0.0005,16,0.8024691358024691,0.19753086419753085,1.2530879974365234,3.5209097073775334e-06
"(256,)",0.0005,32,0.7983539094650206,0.2016460905349794,0.7914507389068604,2.7683852306505717e-06
"(256,)",0.0005,64,0.7901234567901234,0.2098765432098766,0.5886847972869873,2.441406438368265e-06
"(256,)",0.0005,128,0.7880658436213992,0.2119341563786008,0.4757988452911377,2.260987198554629e-06
"(256,)",0.0005,256,0.7849794238683128,0.21502057613168724,0.49990081787109375,2.2934738683399916e-06
