layers,lr,batch,val_acc,error,time_s,co2_kg
"(128,)",0.05,16,0.7685185185185185,0.2314814814814815,1.4746108055114746,5.016733094174203e-06
"(128,)",0.05,32,0.772633744855967,0.22736625514403297,0.6237828731536865,3.574356306105127e-06
"(128,)",0.05,64,0.7788065843621399,0.2211934156378601,0.35781216621398926,3.2020233796943407e-06
"(128,)",0.05,128,0.7890946502057613,0.2109053497942387,0.3292064666748047,3.1506223092240363e-06
"(128,)",0.05,256,0.7818930041152263,0.21810699588477367,0.29606127738952637,3.1317823102105286e-06
"(256,)",0.0001,16,0.7860082304526749,0.21399176954732513,1.6997478008270264,5.394384449301332e-06
"(256,)",0.0001,32,0.7829218106995884,0.21707818930041156,1.087285041809082,4.18339843587483e-06
"(256,)",0.0001,64,0.7705761316872428,0.22942386831275718,0.789700984954834,3.8189886247077846e-06
"(256,)",0.0001,128,0.7674897119341564,0.23251028806584362,0.6289365291595459,3.5467107464615754e-06
"(256,)",0.0001,256,0.742798353909465,0.257201646090535,0.67108154296875,3.621250512107693e-06
"(256,)",0.0005,16,0.8024691358024691,0.19753086419753085,1.7863190174102783,5.4998040599265285e-06
"(256,)",0.0005,32,0.7983539094650206,0.2016460905349794,1.1369588375091553,4.480581199442341e-06
"(256,)",0.0005,64,0.7901234567901234,0.2098765432098766,0.8780605792999268,3.989141231241385e-06
"(256,)",0.0005,128,0.7880658436213992,0.2119341563786008,0.6749069690704346,3.629646360018193e-06
"(256,)",0.0005,256,0.7849794238683128,0.21502057613168724,0.6223554611206055,3.5612066251572446e-06
"(256,)",0.001,16,0.7932098765432098,0.20679012345679015,1.8549120426177979,5.541759645458001e-06
"(256,)",0.001,32,0.7973251028806584,0.2026748971193416,1.3147602081298828,4.88401885901389e-06
"(256,)",0.001,64,0.7921810699588477,0.20781893004115226,0.7372443675994873,3.7119948313309665e-06
"(256,)",0.001,128,0.7911522633744856,0.20884773662551437,0.6377625465393066,3.6770753160622295e-06
"(256,)",0.001,256,0.7849794238683128,0.21502057613168724,0.6714761257171631,3.670736952852007e-06
"(256,)",0.005,16,0.8004115226337448,0.19958847736625518,1.4853816032409668,5.127977424094149e-06
"(256,)",0.005,32,0.7962962962962963,0.20370370370370372,1.039304256439209,4.259641652567206e-06
"(256,)",0.005,64,0.7973251028806584,0.2026748971193416,0.8332991600036621,3.870452434930629e-06
"(256,)",0.005,128,0.8065843621399177,0.1934156378600823,0.7196388244628906,3.6873808219265137e-06
"(256,)",0.005,256,0.7942386831275721,0.20576131687242794,0.5868639945983887,3.5252055208812703e-06
"(256,)",0.01,16,0.7860082304526749,0.21399176954732513,1.5504965782165527,5.184402820810613e-06
"(256,)",0.01,32,0.7942386831275721,0.20576131687242794,1.1521871089935303,4.541799270518446e-06
"(256,)",0.01,64,0.801440329218107,0.19855967078189296,0.6764342784881592,2.9251930978689226e-06
"(256,)",0.01,128,0.7993827160493827,0.2006172839506173,0.7109124660491943,3.673416743071212e-06
"(256,)",0.01,256,0.8076131687242798,0.1923868312757202,0.7026927471160889,3.6604973520441203e-06
"(256,)",0.05,16,0.7674897119341564,0.23251028806584362,1.8381896018981934,4.8838063499339044e-06
"(256,)",0.05,32,0.7623456790123457,0.23765432098765427,0.8327744007110596,3.844652774002941e-06
"(256,)",0.05,64,0.7746913580246914,0.22530864197530864,0.5864810943603516,3.508845045367204e-06
"(256,)",0.05,128,0.7829218106995884,0.21707818930041156,0.39896225929260254,2.9882853089351175e-06
"(256,)",0.05,256,0.7767489711934157,0.22325102880658432,0.5154409408569336,3.393986079965088e-06
"(512,)",0.0001,16,0.7870370370370371,0.2129629629629629,2.3609302043914795,6.217712970813802e-06
"(512,)",0.0001,32,0.7849794238683128,0.21502057613168724,1.7278153896331787,5.44542492691583e-06
"(512,)",0.0001,64,0.7808641975308642,0.21913580246913578,1.5669639110565186,4.850045724206878e-06
"(512,)",0.0001,128,0.7757201646090535,0.22427983539094654,1.2994582653045654,4.78315807539885e-06
"(512,)",0.0001,256,0.7592592592592593,0.2407407407407407,1.544461965560913,5.138775344555072e-06
"(512,)",0.0005,16,0.7952674897119342,0.20473251028806583,2.5118000507354736,6.6065386278518185e-06
"(512,)",0.0005,32,0.7952674897119342,0.20473251028806583,1.64251708984375,5.045180205673964e-06
"(512,)",0.0005,64,0.7901234567901234,0.2098765432098766,1.2240405082702637,4.692567889006567e-06
"(512,)",0.0005,128,0.7932098765432098,0.20679012345679015,1.3747789859771729,4.9883124071620196e-06
"(512,)",0.0005,256,0.7849794238683128,0.21502057613168724,1.4711041450500488,5.10961251182599e-06
"(512,)",0.001,16,0.7983539094650206,0.2016460905349794,2.6866750717163086,6.737002718147209e-06
"(512,)",0.001,32,0.7962962962962963,0.20370370370370372,1.881223201751709,5.6719678267841814e-06
"(512,)",0.001,64,0.7942386831275721,0.20576131687242794,1.3263025283813477,4.934605805941867e-06
"(512,)",0.001,128,0.7921810699588477,0.20781893004115226,1.3438565731048584,4.82879536582154e-06
